state,year,bmcode,births_age1524,births_age2534,births_age3544,births_nohs,births_hs,births_somecoll,births_coll,births_married,births_unmarried,births_medicaid,births_nhblack,births_nhwhite,births_hisp,births_total,births_otherraceeth,births_nonmedicaid,pop_total,pop_nhblack,pop_nhwhite,pop_hisp,pop_otherraceeth,pop_medicaid,pop_nonmedicaid,pop_nohs,pop_hs,pop_somecoll,pop_coll,pop_married,pop_unmarried,pop_age1524,pop_age2534,pop_age3544,policy_on,exposed_births,start_date,end_date,time,dobbs_code
Iowa,2018,2,1435,4014,786,712,1466,1831,2217,4104,2131,2507,426,4815,612,6235,382,3728,592634,26777,485533,44035,36289,218548,374086,91684,160079,171728,169143,249869,342765,213115,193199,186320,0,0,2018-03-01,2018-04-30,2018-03-01,0
Iowa,2018,3,1505,4030,916,714,1540,1902,2279,4277,2174,2535,431,5026,653,6451,341,3916,592634,26777,485533,44035,36289,218548,374086,91684,160079,171728,169143,249869,342765,213115,193199,186320,0,0,2018-05-01,2018-06-30,2018-05-01,0
Iowa,2018,4,1594,4176,903,772,1635,1911,2342,4381,2291,2609,457,5189,666,6673,361,4064,592634,26777,485533,44035,36289,218548,374086,91684,160079,171728,169143,249869,342765,213115,193199,186320,0,0,2018-07-01,2018-08-31,2018-07-01,0
Iowa,2018,5,1432,4101,838,697,1536,1841,2282,4172,2199,2405,422,4959,628,6371,362,3966,592634,26777,485533,44035,36289,218548,374086,91684,160079,171728,169143,249869,342765,213115,193199,186320,0,0,2018-09-01,2018-10-31,2018-09-01,0
Iowa,2018,6,1447,3699,888,694,1497,1801,2027,3865,2169,2410,468,4621,580,6034,365,3624,592634,26777,485533,44035,36289,218548,374086,91684,160079,171728,169143,249869,342765,213115,193199,186320,0,0,2018-11-01,2018-12-31,2018-11-01,0
Iowa,2019,1,1389,3749,783,648,1445,1760,2055,3813,2107,2332,481,4511,601,5921,328,3589,594283,27493,484874,45065,36851,213616,380667,86566,158195,180569,168952,253792,340491,212059,193206,189018,0,0,2019-01-01,2019-02-28,2019-01-01,0
Iowa,2019,2,1411,3895,867,625,1487,1753,2300,4059,2114,2266,481,4819,537,6173,336,3907,594283,27493,484874,45065,36851,213616,380667,86566,158195,180569,168952,253792,340491,212059,193206,189018,0,0,2019-03-01,2019-04-30,2019-03-01,0
Iowa,2019,3,1417,4086,897,620,1566,1891,2296,4169,2230,2380,482,4985,612,6400,321,4020,594283,27493,484874,45065,36851,213616,380667,86566,158195,180569,168952,253792,340491,212059,193206,189018,0,0,2019-05-01,2019-06-30,2019-05-01,0
Iowa,2019,4,1540,4334,960,758,1685,2005,2370,4449,2385,2503,445,5309,706,6834,374,4331,594283,27493,484874,45065,36851,213616,380667,86566,158195,180569,168952,253792,340491,212059,193206,189018,0,0,2019-07-01,2019-08-31,2019-07-01,0
Iowa,2019,5,1433,4063,925,677,1598,1852,2284,4218,2202,2447,464,4982,624,6421,351,3974,594283,27493,484874,45065,36851,213616,380667,86566,158195,180569,168952,253792,340491,212059,193206,189018,0,0,2019-09-01,2019-10-31,2019-09-01,0
Iowa,2019,6,1301,3694,853,690,1503,1643,2000,3714,2134,2251,466,4419,602,5848,361,3597,594283,27493,484874,45065,36851,213616,380667,86566,158195,180569,168952,253792,340491,212059,193206,189018,0,0,2019-11-01,2019-12-31,2019-11-01,0
Iowa,2020,1,1402,3647,816,687,1531,1625,2009,3676,2186,2419,482,4440,609,5865,334,3446,602735,28858,488154,47360,38363,230400,372335,86375,162426,175955,177978,249594,353141,220095,190952,191688,0,0,2020-01-01,2020-02-29,2020-01-01,0
Iowa,2020,2,1282,3762,848,631,1469,1627,2154,3900,1991,2255,396,4499,636,5892,361,3637,602735,28858,488154,47360,38363,230400,372335,86375,162426,175955,177978,249594,353141,220095,190952,191688,0,0,2020-03-01,2020-04-30,2020-03-01,0
Iowa,2020,3,1422,3924,894,655,1545,1763,2263,4027,2213,2365,454,4799,625,6240,362,3875,602735,28858,488154,47360,38363,230400,372335,86375,162426,175955,177978,249594,353141,220095,190952,191688,0,0,2020-05-01,2020-06-30,2020-05-01,0
Iowa,2020,4,1391,3995,944,708,1577,1849,2187,4006,2324,2338,478,4824,642,6330,386,3992,602735,28858,488154,47360,38363,230400,372335,86375,162426,175955,177978,249594,353141,220095,190952,191688,0,0,2020-07-01,2020-08-31,2020-07-01,0
Iowa,2020,5,1384,3790,902,696,1503,1738,2131,3836,2240,2286,444,4641,619,6076,372,3790,602735,28858,488154,47360,38363,230400,372335,86375,162426,175955,177978,249594,353141,220095,190952,191688,0,0,2020-09-01,2020-10-31,2020-09-01,0
Iowa,2020,6,1284,3536,835,643,1454,1576,1965,3514,2139,2202,420,4306,588,5655,341,3453,602735,28858,488154,47360,38363,230400,372335,86375,162426,175955,177978,249594,353141,220095,190952,191688,0,0,2020-11-01,2020-12-31,2020-11-01,0
Iowa,2021,1,1212,3432,886,662,1365,1574,1927,3520,2009,2198,369,4268,544,5530,349,3332,607156,29600,489394,48999,39163,245936,361220,85576,165614,170011,185956,243560,363596,222048,191147,193961,0,0,2021-01-01,2021-02-28,2021-01-01,0
Iowa,2021,2,1274,3865,903,611,1434,1631,2354,3983,2059,2184,380,4643,637,6042,382,3858,607156,29600,489394,48999,39163,245936,361220,85576,165614,170011,185956,243560,363596,222048,191147,193961,0,0,2021-03-01,2021-04-30,2021-03-01,0
Iowa,2021,3,1306,4025,894,651,1454,1753,2356,4112,2112,2252,426,4840,634,6225,325,3973,607156,29600,489394,48999,39163,245936,361220,85576,165614,170011,185956,243560,363596,222048,191147,193961,0,0,2021-05-01,2021-06-30,2021-05-01,0
Iowa,2021,4,1438,4201,985,711,1592,1870,2437,4275,2345,2480,469,5045,730,6624,380,4144,607156,29600,489394,48999,39163,245936,361220,85576,165614,170011,185956,243560,363596,222048,191147,193961,0,0,2021-07-01,2021-08-31,2021-07-01,0
Iowa,2021,5,1351,4024,1012,672,1627,1802,2274,4159,2228,2395,449,4882,694,6387,362,3992,607156,29600,489394,48999,39163,245936,361220,85576,165614,170011,185956,243560,363596,222048,191147,193961,0,0,2021-09-01,2021-10-31,2021-09-01,0
Iowa,2021,6,1332,3743,886,687,1491,1659,2109,3803,2156,2376,463,4456,649,5961,393,3585,607156,29600,489394,48999,39163,245936,361220,85576,165614,170011,185956,243560,363596,222048,191147,193961,0,0,2021-11-01,2021-12-31,2021-11-01,0
Iowa,2022,1,1198,3572,882,699,1405,1546,1993,3651,2001,2201,410,4277,627,5652,338,3451,608952,30419,487626,50957,39950,234058,374894,86496,158010,171873,192573,248263,360689,222521,191913,194518,0,0,2022-01-01,2022-02-28,2022-01-01,0
Iowa,2022,2,1269,3970,881,654,1452,1654,2344,4069,2051,2301,413,4699,633,6120,375,3819,608952,30419,487626,50957,39950,234058,374894,86496,158010,171873,192573,248263,360689,222521,191913,194518,0,0,2022-03-01,2022-04-30,2022-03-01,0
Iowa,2022,3,1238,3902,869,622,1488,1566,2321,3928,2081,2257,410,4527,687,6009,385,3752,608952,30419,487626,50957,39950,234058,374894,86496,158010,171873,192573,248263,360689,222521,191913,194518,0,0,2022-05-01,2022-06-30,2022-05-01,0
Iowa,2022,4,1427,4061,988,713,1641,1762,2345,4161,2313,2565,422,4899,757,6476,398,3911,608952,30419,487626,50957,39950,234058,374894,86496,158010,171873,192573,248263,360689,222521,191913,194518,0,0,2022-07-01,2022-08-31,2022-07-01,0
Iowa,2022,5,1323,3820,937,715,1500,1654,2205,3942,2137,2341,451,4521,734,6080,374,3739,608952,30419,487626,50957,39950,234058,374894,86496,158010,171873,192573,248263,360689,222521,191913,194518,0,0,2022-09-01,2022-10-31,2022-09-01,0
Iowa,2022,6,1340,3864,901,684,1571,1660,2178,3874,2231,2456,444,4561,729,6105,371,3649,608952,30419,487626,50957,39950,234058,374894,86496,158010,171873,192573,248263,360689,222521,191913,194518,0,0,2022-11-01,2022-12-31,2022-11-01,0
Iowa,2023,1,1274,3516,830,704,1435,1490,1980,3487,2133,2308,410,4232,642,5620,336,3312,610753.3126642905,31260.660844594593,485864.38713184063,52993.2416784016,40752.81515716365,222753.6731670028,389085.6299097503,87425.89062353931,150755.13000108686,173755.39305691986,199425.45725332876,253056.81215716866,357805.24186459696,222995.00757043523,192682.0696584304,195076.59954320715,0,0,2023-01-01,2023-02-28,2023-01-01,NA
Iowa,2023,2,1233,3765,910,665,1491,1528,2205,3854,2054,2231,404,4477,664,5908,363,3677,610753.3126642905,31260.660844594593,485864.38713184063,52993.2416784016,40752.81515716365,222753.6731670028,389085.6299097503,87425.89062353931,150755.13000108686,173755.39305691986,199425.45725332876,253056.81215716866,357805.24186459696,222995.00757043523,192682.0696584304,195076.59954320715,0,0,2023-03-01,2023-04-30,2023-03-01,NA
Iowa,2023,3,1292,3991,938,650,1508,1689,2364,4041,2178,2324,410,4693,695,6220,422,3896,610753.3126642905,31260.660844594593,485864.38713184063,52993.2416784016,40752.81515716365,222753.6731670028,389085.6299097503,87425.89062353931,150755.13000108686,173755.39305691986,199425.45725332876,253056.81215716866,357805.24186459696,222995.00757043523,192682.0696584304,195076.59954320715,0,0,2023-05-01,2023-06-30,2023-05-01,NA
Iowa,2023,4,1388,4102,977,746,1658,1683,2365,4143,2323,2345,457,4826,790,6466,393,4121,610753.3126642905,31260.660844594593,485864.38713184063,52993.2416784016,40752.81515716365,222753.6731670028,389085.6299097503,87425.89062353931,150755.13000108686,173755.39305691986,199425.45725332876,253056.81215716866,357805.24186459696,222995.00757043523,192682.0696584304,195076.59954320715,0,0,2023-07-01,2023-08-31,2023-07-01,NA
Iowa,2023,5,1223,3683,971,691,1466,1573,2129,3786,2092,2149,429,4376,715,5878,358,3729,610753.3126642905,31260.660844594593,485864.38713184063,52993.2416784016,40752.81515716365,222753.6731670028,389085.6299097503,87425.89062353931,150755.13000108686,173755.39305691986,199425.45725332876,253056.81215716866,357805.24186459696,222995.00757043523,192682.0696584304,195076.59954320715,0,0,2023-09-01,2023-10-31,2023-09-01,NA
Iowa,2023,6,1334,3652,912,750,1573,1523,2022,3657,2238,2303,492,4321,694,5896,389,3593,610753.3126642905,31260.660844594593,485864.38713184063,52993.2416784016,40752.81515716365,222753.6731670028,389085.6299097503,87425.89062353931,150755.13000108686,173755.39305691986,199425.45725332876,253056.81215716866,357805.24186459696,222995.00757043523,192682.0696584304,195076.59954320715,0,0,2023-11-01,2023-12-31,2023-11-01,NA
Iowa,2024,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,610753.3126642905,31260.660844594593,485864.38713184063,52993.2416784016,40752.81515716365,222753.6731670028,389085.6299097503,87425.89062353931,150755.13000108686,173755.39305691986,199425.45725332876,253056.81215716866,357805.24186459696,222995.00757043523,192682.0696584304,195076.59954320715,NA,0,2024-01-01,2024-02-29,2024-01-01,NA
Kansas,2016,1,1805,3391,757,769,1342,1856,1969,3735,2218,1881,387,4244,979,5953,343,4072,560235,34737,404466,76287,44745,398142,162093,93803,156545,147083,162805,251005,309230,200739,187829,171667,0,0,2016-01-01,2016-02-29,2016-01-01,0
Kansas,2016,2,1750,3733,744,746,1367,1969,2124,4081,2146,1933,413,4462,987,6227,365,4294,560235,34737,404466,76287,44745,398142,162093,93803,156545,147083,162805,251005,309230,200739,187829,171667,0,0,2016-03-01,2016-04-30,2016-03-01,0
Kansas,2016,3,1789,3747,858,761,1372,2015,2227,4208,2186,1954,406,4607,992,6394,389,4440,560235,34737,404466,76287,44745,398142,162093,93803,156545,147083,162805,251005,309230,200739,187829,171667,0,0,2016-05-01,2016-06-30,2016-05-01,0
Kansas,2016,4,1875,4009,871,841,1573,2025,2303,4343,2412,2117,501,4680,1157,6755,417,4638,560235,34737,404466,76287,44745,398142,162093,93803,156545,147083,162805,251005,309230,200739,187829,171667,0,0,2016-07-01,2016-08-31,2016-07-01,0
Kansas,2016,5,1825,3786,830,813,1501,1924,2189,4083,2358,2017,410,4581,1080,6441,370,4424,560235,34737,404466,76287,44745,398142,162093,93803,156545,147083,162805,251005,309230,200739,187829,171667,0,0,2016-09-01,2016-10-31,2016-09-01,0
Kansas,2016,6,1777,3639,813,807,1466,1962,1969,3881,2348,1997,420,4330,1092,6229,387,4232,560235,34737,404466,76287,44745,398142,162093,93803,156545,147083,162805,251005,309230,200739,187829,171667,0,0,2016-11-01,2016-12-31,2016-11-01,0
Kansas,2017,1,1579,3274,743,726,1346,1663,1846,3511,2085,1807,392,3947,897,5596,360,3789,558924,34401,401857,77507,45159,389285,169639,93210,144242,154307,167166,251247,307677,198743,186970,173211,0,0,2017-01-01,2017-02-28,2017-01-01,0
Kansas,2017,2,1637,3528,779,725,1382,1774,2044,3869,2071,1806,407,4241,932,5944,364,4138,558924,34401,401857,77507,45159,389285,169639,93210,144242,154307,167166,251247,307677,198743,186970,173211,0,0,2017-03-01,2017-04-30,2017-03-01,0
Kansas,2017,3,1726,3653,819,706,1444,1948,2079,4039,2156,1941,387,4359,1014,6198,438,4257,558924,34401,401857,77507,45159,389285,169639,93210,144242,154307,167166,251247,307677,198743,186970,173211,0,0,2017-05-01,2017-06-30,2017-05-01,0
Kansas,2017,4,1804,3965,885,741,1561,2130,2209,4318,2334,2080,471,4640,1119,6654,424,4574,558924,34401,401857,77507,45159,389285,169639,93210,144242,154307,167166,251247,307677,198743,186970,173211,0,0,2017-07-01,2017-08-31,2017-07-01,0
Kansas,2017,5,1655,3682,874,729,1469,1860,2127,4024,2186,1913,422,4336,1022,6211,431,4298,558924,34401,401857,77507,45159,389285,169639,93210,144242,154307,167166,251247,307677,198743,186970,173211,0,0,2017-09-01,2017-10-31,2017-09-01,0
Kansas,2017,6,1655,3420,784,687,1490,1757,1904,3687,2172,1898,467,4038,965,5859,389,3961,558924,34401,401857,77507,45159,389285,169639,93210,144242,154307,167166,251247,307677,198743,186970,173211,0,0,2017-11-01,2017-12-31,2017-11-01,0
Kansas,2018,1,1509,3396,802,712,1404,1719,1862,3588,2118,1851,412,3990,911,5707,394,3856,560883,34394,401312,79029,46148,395836,165047,91435,148218,149747,171482,253874,307009,198706,186130,176047,0,0,2018-01-01,2018-02-28,2018-01-01,0
Kansas,2018,2,1595,3479,783,651,1403,1737,2050,3803,2054,1801,401,4126,955,5857,375,4056,560883,34394,401312,79029,46148,395836,165047,91435,148218,149747,171482,253874,307009,198706,186130,176047,0,0,2018-03-01,2018-04-30,2018-03-01,0
Kansas,2018,3,1601,3661,860,670,1518,1771,2136,3964,2157,1839,420,4310,1015,6122,377,4283,560883,34394,401312,79029,46148,395836,165047,91435,148218,149747,171482,253874,307009,198706,186130,176047,0,0,2018-05-01,2018-06-30,2018-05-01,0
Kansas,2018,4,1779,3741,877,732,1582,1909,2140,4037,2359,2022,453,4463,1058,6397,423,4375,560883,34394,401312,79029,46148,395836,165047,91435,148218,149747,171482,253874,307009,198706,186130,176047,0,0,2018-07-01,2018-08-31,2018-07-01,0
Kansas,2018,5,1631,3737,854,703,1489,1923,2083,4015,2204,1911,435,4374,1014,6222,399,4311,560883,34394,401312,79029,46148,395836,165047,91435,148218,149747,171482,253874,307009,198706,186130,176047,0,0,2018-09-01,2018-10-31,2018-09-01,0
Kansas,2018,6,1662,3383,856,742,1427,1767,1943,3628,2273,1889,451,4027,1010,5901,413,4012,560883,34394,401312,79029,46148,395836,165047,91435,148218,149747,171482,253874,307009,198706,186130,176047,0,0,2018-11-01,2018-12-31,2018-11-01,0
Kansas,2019,1,1496,3270,798,672,1367,1608,1896,3467,2095,1683,381,3855,932,5564,396,3881,561891,34271,400171,80506,46943,405511,156380,91679,155494,152371,162347,251503,310388,198178,185261,178452,0,0,2019-01-01,2019-02-28,2019-01-01,0
Kansas,2019,2,1564,3297,862,645,1316,1745,1999,3727,1996,1618,383,3999,956,5723,385,4105,561891,34271,400171,80506,46943,405511,156380,91679,155494,152371,162347,251503,310388,198178,185261,178452,0,0,2019-03-01,2019-04-30,2019-03-01,0
Kansas,2019,3,1500,3486,822,627,1389,1742,2028,3743,2065,1704,388,4096,979,5808,345,4104,561891,34271,400171,80506,46943,405511,156380,91679,155494,152371,162347,251503,310388,198178,185261,178452,0,0,2019-05-01,2019-06-30,2019-05-01,0
Kansas,2019,4,1726,3807,924,655,1577,1914,2273,4117,2338,1868,462,4517,1073,6457,405,4589,561891,34271,400171,80506,46943,405511,156380,91679,155494,152371,162347,251503,310388,198178,185261,178452,0,0,2019-07-01,2019-08-31,2019-07-01,0
Kansas,2019,5,1603,3608,942,729,1455,1810,2128,3947,2206,1802,424,4220,1077,6153,432,4351,561891,34271,400171,80506,46943,405511,156380,91679,155494,152371,162347,251503,310388,198178,185261,178452,0,0,2019-09-01,2019-10-31,2019-09-01,0
Kansas,2019,6,1540,3251,836,707,1440,1636,1815,3469,2156,1785,411,3838,1033,5627,345,3842,561891,34271,400171,80506,46943,405511,156380,91679,155494,152371,162347,251503,310388,198178,185261,178452,0,0,2019-11-01,2019-12-31,2019-11-01,0
Kansas,2020,1,1473,3216,750,608,1434,1526,1845,3357,2081,1767,398,3779,881,5439,381,3672,567301,34687,402170,83347,47097,405415,161886,88053,158868,148262,172118,247326,319975,204333,182182,180786,0,0,2020-01-01,2020-02-29,2020-01-01,0
Kansas,2020,2,1460,3460,823,629,1323,1676,2089,3683,2058,1730,427,4014,937,5743,365,4013,567301,34687,402170,83347,47097,405415,161886,88053,158868,148262,172118,247326,319975,204333,182182,180786,0,0,2020-03-01,2020-04-30,2020-03-01,0
Kansas,2020,3,1501,3410,806,615,1432,1597,2041,3668,2048,1694,370,3980,994,5717,373,4023,567301,34687,402170,83347,47097,405415,161886,88053,158868,148262,172118,247326,319975,204333,182182,180786,0,0,2020-05-01,2020-06-30,2020-05-01,0
Kansas,2020,4,1626,3559,869,678,1606,1697,2045,3878,2176,1855,395,4160,1083,6054,416,4199,567301,34687,402170,83347,47097,405415,161886,88053,158868,148262,172118,247326,319975,204333,182182,180786,0,0,2020-07-01,2020-08-31,2020-07-01,0
Kansas,2020,5,1544,3383,882,617,1529,1653,1976,3626,2181,1833,431,3926,1060,5809,392,3976,567301,34687,402170,83347,47097,405415,161886,88053,158868,148262,172118,247326,319975,204333,182182,180786,0,0,2020-09-01,2020-10-31,2020-09-01,0
Kansas,2020,6,1509,3221,819,583,1437,1657,1834,3455,2094,1790,378,3771,1004,5549,396,3759,567301,34687,402170,83347,47097,405415,161886,88053,158868,148262,172118,247326,319975,204333,182182,180786,0,0,2020-11-01,2020-12-31,2020-11-01,0
Kansas,2021,1,1318,3040,775,572,1343,1359,1819,3261,1872,1649,331,3613,882,5133,307,3484,569851,34699,402237,85338,47577,403220,166631,83919,161468,143328,181136,241810,328041,205351,181631,182869,0,0,2021-01-01,2021-02-28,2021-01-01,0
Kansas,2021,2,1441,3448,898,601,1526,1513,2106,3696,2091,1746,408,4013,1004,5787,362,4041,569851,34699,402237,85338,47577,403220,166631,83919,161468,143328,181136,241810,328041,205351,181631,182869,0,0,2021-03-01,2021-04-30,2021-03-01,0
Kansas,2021,3,1392,3488,895,616,1441,1523,2164,3744,2029,1709,366,3964,1060,5775,385,4066,569851,34699,402237,85338,47577,403220,166631,83919,161468,143328,181136,241810,328041,205351,181631,182869,0,0,2021-05-01,2021-06-30,2021-05-01,0
Kansas,2021,4,1522,3650,945,614,1577,1687,2207,3937,2180,1847,409,4271,1045,6117,392,4270,569851,34699,402237,85338,47577,403220,166631,83919,161468,143328,181136,241810,328041,205351,181631,182869,0,0,2021-07-01,2021-08-31,2021-07-01,0
Kansas,2021,5,1426,3624,918,596,1565,1624,2150,3791,2176,1807,381,4147,1050,5968,390,4161,569851,34699,402237,85338,47577,403220,166631,83919,161468,143328,181136,241810,328041,205351,181631,182869,0,0,2021-09-01,2021-10-31,2021-09-01,0
Kansas,2021,6,1497,3415,955,633,1500,1639,2069,3788,2077,1737,411,4013,1071,5867,372,4130,569851,34699,402237,85338,47577,403220,166631,83919,161468,143328,181136,241810,328041,205351,181631,182869,0,0,2021-11-01,2021-12-31,2021-11-01,0
Kansas,2022,1,1350,3146,847,581,1431,1434,1855,3383,1960,1689,323,3648,999,5343,373,3654,570508,34590,400548,87373,47997,410119,160389,87618,166814,134527,181549,243815,326693,205637,181212,183659,0,0,2022-01-01,2022-02-28,2022-01-01,0
Kansas,2022,2,1320,3271,896,571,1383,1435,2059,3627,1859,1646,363,3841,950,5487,333,3841,570508,34590,400548,87373,47997,410119,160389,87618,166814,134527,181549,243815,326693,205637,181212,183659,0,0,2022-03-01,2022-04-30,2022-03-01,0
Kansas,2022,3,1332,3357,836,528,1453,1495,2003,3545,1978,1720,365,3805,976,5525,379,3805,570508,34590,400548,87373,47997,410119,160389,87618,166814,134527,181549,243815,326693,205637,181212,183659,0,0,2022-05-01,2022-06-30,2022-05-01,0
Kansas,2022,4,1586,3601,957,632,1634,1654,2167,3906,2238,1928,395,4229,1131,6144,389,4216,570508,34590,400548,87373,47997,410119,160389,87618,166814,134527,181549,243815,326693,205637,181212,183659,0,0,2022-07-01,2022-08-31,2022-07-01,0
Kansas,2022,5,1479,3482,906,617,1547,1560,2108,3763,2101,1839,367,4047,1110,5867,343,4028,570508,34590,400548,87373,47997,410119,160389,87618,166814,134527,181549,243815,326693,205637,181212,183659,0,0,2022-09-01,2022-10-31,2022-09-01,0
